id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
353007,US-6541,small_airport,Double R Flying Service Airport,31.19204,-84.72605,164.0,,US,US-GA,Colquitt,no,,,,,,,
353008,US-6542,closed,Thompson Springs Airport,38.97498,-109.70656,5201.0,,US,US-UT,Thompson Springs,no,,,,,,,
353009,US-6543,small_airport,Dickey Airport,44.129719,-113.89241,6421.0,,US,US-ID,Mackay,no,,,,,,,
353011,US-6544,closed,Harding Airport,39.32213,-89.98309,618.0,,US,US-IL,Carlinville,no,,,,,,,Harding Brothers Restricted Landing Area
353012,US-6545,small_airport,Killam Flying Service Airport,39.34419,-89.98608,607.0,,US,US-IL,Hettick,no,,,,,,,
353013,US-6546,closed,Bibble Airport,39.37225,-90.05918,185.0,,US,US-IL,Ribble,no,,,,,,,
353014,US-6547,heliport,Cherokee Medical Center Heliport,35.08979,-81.63361,722.0,,US,US-SC,Gaffney,no,,,,,,,
353015,US-6548,heliport,Mary Black Hospital Heliport,34.9791,-81.89749,814.0,,US,US-SC,Spartanburg,no,,,,,,,
353027,US-6549,seaplane_base,Michigan Seaplane Base,42.667991,-83.456633,980.0,,US,US-MI,White Lake,no,,,,41D,,,Pontiac Lake
353031,US-6550,heliport,Njoy Spirits Distillery Heliport,28.57754,-82.6007,10.0,,US,US-FL,Spring Hill,no,,,,37FD,,,
353041,US-6551,small_airport,Circle W Ranch Airport,32.686356,-97.839742,978.0,,US,US-TX,Weatherford,no,,,,77TX,,,
353049,US-6552,heliport,Ascension Genesys Hospital Heliport,42.891333,-83.641883,885.0,,US,US-MI,Grand Blanc,no,,,,8MI1,,,
353055,US-6553,heliport,Ascension Sacred Heart Navarre Heliport,30.403442,-86.916753,36.0,,US,US-FL,Navarre,no,,,,FL23,,,
353063,US-6554,small_airport,Dune Bird Airport,45.059096,-85.695325,678.0,,US,US-MI,Leland,no,,,,MI56,,,
353067,US-6555,small_airport,Hiawatha Sportsmans Club Airport,46.127744,-85.46724,673.0,,US,US-MI,Naubinway,no,,,,MI69,,,
353068,US-6556,small_airport,Eliasville Airport,32.94967,-98.74961,1156.0,,US,US-TX,Breckenridge,no,,,,,,,
353069,US-6557,heliport,Thirst Hill Heliport,32.8833,-118.45121,1936.0,,US,US-CA,San Clemente Island,no,,,,,,,
353072,US-6558,closed,Nash Airport,34.01604,-95.49269,521.0,,US,US-OK,Hugo,no,,,,,,,
353073,US-6559,heliport,Choctaw Memorial Hospital Heliport,34.01186,-95.49595,518.0,,US,US-OK,Hugo,no,,,,,,,
353074,US-6560,small_airport,Las Vegas East Airport,35.59286,-105.19024,6599.0,,US,US-NM,Las Vegas,no,,,,,,,
353075,US-6561,closed,Springer Airfield,36.37198,-104.58946,5933.0,,US,US-NM,Springer,no,,,,,,,
353077,US-6562,closed,Arnold Ranch Airport,30.20338,-103.36152,4188.0,,US,US-TX,Marathon,no,,,,,,,Dugout Mountain
353078,US-6563,closed,Johnson Airfield,32.76402,-101.94478,3003.0,,US,US-TX,Lamesa,no,,,,,,,
353079,US-6564,closed,Sekiu River Airport,48.27542,-124.39429,434.0,,US,US-WA,Sekiu,no,,,,,,,
353080,US-6565,closed,Montesano Airport,46.97811,-123.65946,160.0,,US,US-WA,Montesano,no,,,,,,,
353081,US-6566,closed,Ocean Park Airport,46.45743,-124.0515,30.0,,US,US-WA,Ocean Park,no,,,,,,,
353082,US-6567,small_airport,Ship Ashore Airport,41.93628,-124.18942,14.0,,US,US-CA,Smith River,no,,,,,,,
353083,US-6568,closed,Corzatt Airport,40.81071,-90.87152,710.0,,US,US-IL,Biggsville,no,,,,,,,
353084,US-6569,small_airport,Gibson Restricted Landing Area,41.00496,-90.70824,,,US,US-IL,Little York,no,,,,,,,
353085,US-6570,small_airport,Bordelonville Airport,31.09824,-91.91425,50.0,,US,US-LA,Bordelonville,no,,,,,,,
353086,US-6571,small_airport,Wilkes Flying Service Airport,30.99365,-91.90176,46.0,,US,US-LA,Simmesport,no,,,,,,,
353087,US-6572,small_airport,Arrowhead Airpark,38.762444,-94.575035,1107.0,,US,US-MO,Belton,no,,,,MU46,,,
353089,US-6573,small_airport,Warped Wing Airport,40.159569,-82.73766,1130.0,,US,US-OH,Johnstown,no,,,,OH56,,,
353107,US-6574,small_airport,Latanier Airport,31.14475,-92.35408,65.0,,US,US-LA,Lecompte,no,,,,,,,
353108,US-6575,closed,Johnson Airport,40.221912,-90.041987,485.0,,US,US-IL,Havana,no,,,,,,,
353109,US-6576,small_airport,Worsham Farms Flying Service Airport,31.12673,-84.41362,145.0,,US,US-GA,Camilla,no,,,,,,,
353110,US-6577,closed,Post Oak Airport,31.14528,-84.36661,151.0,,US,US-GA,Camilla,no,,,,,,,
353111,US-6578,closed,Kettenpom Airport,40.16097,-123.46385,3408.0,,US,US-CA,Zenia,no,,,,,,,
353112,US-6579,heliport,Fort Rock Heliport,43.35581,-121.05641,4327.0,,US,US-OR,Fort Rock,no,,,,,,,
353113,US-6580,small_airport,Haven Airport,45.48811,-94.12244,997.0,,US,US-MN,Saint Cloud,no,,,,,,,
353114,US-6581,heliport,Jackson Medical Center Heliport,31.53156,-87.8956,268.0,,US,US-AL,Jackson,no,,,,,,,
353115,US-6582,heliport,JEJ Helipad,30.318636,-97.790331,662.0,,US,US-TX,Austin,no,,,,TX77,,,
353117,US-6583,small_airport,Innis Airport,30.89011,-91.68118,42.0,,US,US-LA,Innis,no,,,,,,,
353118,US-6584,heliport,Jasper Memorial Hospital Heliport,33.31404,-83.68715,430.0,,US,US-GA,Monticello,no,,,,,,,
353120,US-6585,closed,Pearson Road Airport,32.96903,-104.46995,3501.0,,US,US-NM,Lake Arthur,no,,,,,,,
353121,US-6586,small_airport,Lake Tolliver Airport,33.10297,-104.30257,3392.0,,US,US-NM,Hagerman,no,,,,,,,
353122,US-6587,closed,Roswell Auxiliary Army Airfield Number 3,33.13088,-104.54343,3729.0,,US,US-NM,Hagerman,no,,,,,,,
353123,US-6588,closed,Roswell Auxiliary Army Airfield Number 2,33.17549,-104.46648,3597.0,,US,US-NM,Dexter,no,,,,,,,
353124,US-6589,closed,Roswell Auxiliary Army Airfield Number 1,33.23985,-104.63024,3837.0,,US,US-NM,Roswell,no,,,,,,,
353125,US-6590,small_airport,Lee Aviation Airport,33.26703,-104.38942,3502.0,,US,US-NM,Dexter,no,,,,,,,
353126,US-6591,small_airport,Cornucopia Ranch Airport,32.48138,-105.33806,5327.0,,US,US-NM,Piñon,no,,,,,,,
353127,US-6592,heliport,Gerald Champion Regional Medical Center Heliport,32.9242,-105.93557,4488.0,,US,US-NM,Alamogordo,no,,,,,,,
353130,US-6593,small_airport,Vaughan Airport,31.032149,-92.341952,67.0,,US,US-LA,Cheneyville,no,,,,,,,
353131,US-6594,small_airport,Sand Burr Airport,33.84646,-81.381307,499.0,,US,US-SC,Gilbert,no,,,,SC84,,,
353134,US-6595,closed,Bayou Robert Airport,31.17065,-92.42922,78.0,,US,US-LA,Lecompte,no,,,,,,,
353135,US-6596,closed,Gordin Airport,39.832837,-83.567144,141.0,,US,US-OH,South Charleston,no,,,,,,,
353137,US-6597,small_airport,Yellow Bayou Airport,30.95981,-91.84643,42.0,,US,US-LA,Simmesport,no,,,,,,,Paul Juneau
353138,US-6598,small_airport,Labbee Field,46.3793,-120.56011,810.0,,US,US-WA,White Swan,no,,,,,,,
353150,US-6599,small_airport,Equinox Landing Field,43.16275,-73.04516,752.0,,US,US-VT,Manchester Center,no,,,,,,,
353151,US-6600,small_airport,Panhandle Milling Airport,34.98217,-102.2031,3803.0,,US,US-TX,Hereford,no,,,,,,,
353152,US-6601,closed,County Road 16 Airport,34.96953,-102.26473,3827.0,,US,US-TX,Hereford,no,,,,,,,
353153,US-6602,closed,Palo Duro Airport,35.12051,-102.19028,3853.0,,US,US-TX,Wildorado,no,,,,,,,
353154,US-6603,small_airport,Sand Point Airport,35.06337,-102.95352,4343.0,,US,US-TX,Hereford,no,,,,,,,
353155,US-6604,closed,Burgess Airport,42.49499,-84.70302,902.0,,US,US-MI,Eaton Rapids,no,,,,,,,
353156,US-6605,closed,Maple Air Manor Airfield,42.46459,-84.70871,943.0,,US,US-MI,Eaton Rapids,no,,,,,,,
353157,US-6606,closed,Williams Airport,42.4328,-84.59462,950.0,,US,US-MI,Onondaga,no,,,,,,,
353158,US-6607,small_airport,Gorilla Airport,42.42583,-84.57844,994.0,,US,US-MI,Onondaga,no,,,,,,,
353159,US-6608,small_airport,Haeuser Airport,44.23373,-91.85131,670.0,,US,US-WI,Buffalo City,no,,,,,,,
353160,US-6609,heliport,St Croix Regional Medical Center Heliport,45.40903,-92.64257,,,US,US-WI,Saint Croix Falls,no,,,,,,,
353161,US-6610,closed,Sickles Airport,35.37485,-98.46443,1641.0,,US,US-OK,Lookeba,no,,,,,,,
353162,US-6611,closed,Hinton-Red Rock Airport,35.45097,-98.35684,1648.0,,US,US-OK,Hinton,no,,,,,,,
353163,US-6612,heliport,Physicians Hospital in Anadarko Heliport,35.07034,-98.22756,1181.0,,US,US-OK,Anadarko,no,,,,,,,
353166,US-6613,heliport,Wildrose Ranger Station Heliport,36.2653,-117.18292,4244.0,,US,US-CA,Death Valley,no,,,,,,,
353167,US-6614,small_airport,Amargosa Valley Airport,36.48892,-116.41944,2283.0,,US,US-NV,Amargosa Valley,no,,,,,,,
353168,US-6615,small_airport,Belcher Airport,38.76993,-122.5559,965.0,,US,US-CA,Middletown,no,,,,,,,
353169,US-6616,closed,Cherokee Airport,35.10007,-81.65089,797.0,,US,US-SC,Gaffney,no,,,,,,,
353170,US-6617,small_airport,Riske Airport,42.36668,-84.68774,961.0,,US,US-MI,Springport,no,,,,,,,
353171,US-6618,closed,King Airport,35.30233,-98.48887,1558.0,,US,US-OK,Eakly,no,,,,,,,
353172,US-6619,small_airport,Smoke Creek Airport,40.58461,-119.9678,4355.0,,US,US-NV,Gerlach,no,,,,,,,
353175,US-6620,small_airport,Schrag Airport,47.12579,-118.8612,1529.0,,US,US-WA,Ritzville,no,,,,,,,
353176,US-6621,small_airport,Franz Ranch Airport,47.04313,-118.87065,1462.0,,US,US-WA,Ritzville,no,,,,,,,
353177,US-6622,heliport,Lincoln Hospital Heliport,47.65732,-118.1464,2433.0,,US,US-WA,Davenport,no,,,,,,,
353178,US-6623,closed,Meadow Valley Airport,37.69074,-114.45015,4596.0,,US,US-NV,Caliente,no,,,,,,,
353179,US-6624,closed,Cody North Airport,44.57048,-109.09013,5268.0,,US,US-WY,Cody,no,,,,,,,
353180,US-6625,closed,Old Sturgis Airport,44.419844,-103.394173,3289.0,,US,US-SD,Sturgis,no,,,,,,,
353181,US-6626,closed,Bear Butte Airport,44.48964,-103.30259,2890.0,,US,US-SD,Sturgis,no,,,,,,,
353182,US-6627,small_airport,Coen Aerial Spraying Airport,38.20856,-102.78847,3921.0,,US,US-CO,Wiley,no,,,,,,,
353215,US-6628,closed,Rocky Ford South Airport,38.02458,-103.74354,4364.0,,US,US-CO,Rocky Ford,no,,,,,,,
353218,US-6629,small_airport,Burns Junction BLM Airport,42.78314,-117.84925,3944.0,,US,US-OR,Jordan Valley,no,,,,,,,
353220,US-6630,closed,Adams Airport,45.14193,-122.74296,190.0,,US,US-OR,Woodburn,no,,,,,,,
353221,US-6631,closed,Cedar Creek Airport,45.14783,-122.70372,204.0,,US,US-OR,Woodburn,no,,,,,,,
353252,US-6632,closed,Delany Airport,32.95017,-90.95428,102.0,,US,US-MS,Rolling Fork,no,,,,,,,
353266,US-6633,small_airport,Conlen Airport,36.23841,-102.2371,3817.0,,US,US-TX,Dalhart,no,,,,,,,
353267,US-6634,small_airport,Larsen Farms Airport,36.00295,-102.87499,4245.0,,US,US-TX,Dalhart,no,,,,,,,
353268,US-6635,small_airport,Ute Dam Airport,35.3562,-103.4374,3812.0,,US,US-NM,Logan,no,,,,,,,
353269,US-6636,closed,Purgatoire Canyon Airport,37.3881,-103.88273,5121.0,,US,US-CO,Model,no,,,,,,,
353270,US-6637,closed,Houghton East Airport,37.58163,-104.03483,5250.0,,US,US-CO,Model,no,,,,,,,
353271,US-6638,closed,Houghton Airport,37.59383,-104.03925,5265.0,,US,US-CO,Model,no,,,,,,,
353272,US-6639,closed,Houghton West Airport,37.58422,-104.04612,5180.0,,US,US-CO,Model,no,,,,,,,
353274,US-6640,small_airport,Kanorado West Airport,39.35012,-102.06424,3952.0,,US,US-CO,Burlington,no,,,,,,,
353277,US-6641,closed,Burlington Municipal Airport,39.31146,-102.28416,4178.0,,US,US-CO,Burlington,no,,,,,,,"3V1, K3V1"
353278,US-6642,small_airport,Rowdys Airport,38.81742,-102.33042,4244.0,,US,US-CO,Cheyenne Wells,no,,,,,,,
353279,US-6643,small_airport,Dead Stick Ranch Airport,39.34066,-104.52024,6663.0,,US,US-CO,Kiowa,no,,,,,,,
353286,US-6644,closed,Ordway Airport,38.21003,-103.76123,4299.0,,US,US-CO,Ordway,no,,,,,,,
353287,US-6645,closed,Orahood Airstrip,38.20168,-103.76553,4290.0,,US,US-CO,Ordway,no,,,,,,,
353288,US-6646,closed,Alexander Dawson School Airport,40.059,-105.107,5032.0,,US,US-CO,Lafayette,no,,,,,,,
353289,US-6647,closed,Rocky Ford Auxiliary Army Airfield Number 1,38.1339,-103.68751,4346.0,,US,US-CO,Rocky Ford,no,,,,,,,
353290,US-6648,closed,Las Animas Auxiliary Army Airfield Number 2,38.14594,-103.26541,4121.0,,US,US-CO,Las Animas,no,,,,,,,
353291,US-6649,closed,Arlington Auxiliary Army Airfield Number 4,38.33186,-103.27781,4327.0,,US,US-CO,Fort Lyon,no,,,,,,,
353292,US-6650,small_airport,Leyners Hayfield Airport,40.04511,-105.11635,5056.0,,US,US-CO,Lafayette,no,,,,,,,
353295,US-6651,closed,Litchfield Municipal Airport (1947),45.1381,-94.51599,1115.0,,US,US-MN,Litchfield,no,,,,,,,
353296,US-6652,closed,Dawson Municipal Airport,44.9264,-96.01706,1060.0,,US,US-MN,Dawson,no,,,,,,,"72D, Dawson Mills"
353297,US-6653,closed,Boeing-Tulalip Heliport,48.09607,-122.18615,72.0,,US,US-WA,Tulalip,no,,,,,,,
353309,US-6654,small_airport,Murphy Road Airstrip,46.84804,-67.89721,566.0,,US,US-ME,Fort Fairfield,no,,,,,,,
353343,US-6655,heliport,Arizona Lifeline 1 Heliport,31.86868,-110.20885,3678.0,,US,US-AZ,Saint David,no,,,,,,,
353345,US-6656,heliport,Miller Peak Emergency Helipad,31.39284,-110.29301,9433.0,,US,US-AZ,Hereford,no,,,,,,,
353346,US-6657,closed,Smyer Airport,32.313958,-109.855707,4208.0,,US,US-AZ,Willcox,no,,,,,,,
353347,US-6658,small_airport,Permenter Airport,32.20981,-109.95204,4282.0,,US,US-AZ,Willcox,no,,,,,,,
353357,US-6659,heliport,Bear Spring Emergency Helipad,31.40544,-110.3154,8726.0,,US,US-AZ,Hereford,no,,,,,,,
353358,US-6660,heliport,Copper Canyon Emergency Helipad,31.38172,-110.29197,8403.0,,US,US-AZ,Hereford,no,,,,,,,
353359,US-6661,small_airport,Muleshoe Ranch Airport,32.32575,-110.22999,4154.0,,US,US-AZ,Willcox,no,,,,,,,
353363,US-6662,small_airport,Uncle Curtis Airport,31.88353,-109.51667,4761.0,,US,US-AZ,Pearce,no,,,,,,,
353364,US-6663,closed,Cross Creek Airport,31.88799,-109.52749,4700.0,,US,US-AZ,Pearce,no,,,,,,,
353457,US-6664,heliport,Golden Acorn Plaza Heliport,32.70376,-116.35715,4145.0,,US,US-CA,Campo,no,,,,,,,
353463,US-6665,small_airport,Countryview Airport,41.530379,-85.971086,885.0,,US,US-IN,Goshen,no,,,,IN34,,,
353464,US-6666,heliport,Sevier Valley Hospital Heliport,38.783223,-112.082847,5402.0,,US,US-UT,Richfield,no,,,UT40,UT40,,,
353469,US-6667,heliport,JMHS Hospital Heliport,44.930871,-96.065719,1059.0,,US,US-MN,Dawson,no,,,72MN,72MN,,,
353475,US-6668,small_airport,Bakko Aviation Airport,45.47989,-95.33771,1322.0,,US,US-MN,Glenwood,no,,,MN71,MN71,,,
353478,US-6669,heliport,Hartford Industrial Heliport,48.024469,-122.057891,360.0,,US,US-WA,Lake Stevens,no,,,WA11,WA11,,,
353479,US-6670,heliport,Neptune Spear Heliport,47.927576,-122.852286,648.0,,US,US-WA,Quilcene,no,,,WA58,WA58,,,
353482,US-6671,small_airport,Star Field,32.160246,-98.946905,1625.0,,US,US-TX,Rising Star,no,,,TX88,TX88,,,
353486,US-6672,small_airport,Redtail Ranch Airstrip,45.064722,-117.661578,3400.0,,US,US-OR,,no,,,OR03,OR03,,,
353501,US-6673,small_airport,Matlock Ranch Airport,32.38951,-97.60598,863.0,,US,US-TX,Godley,no,,,,,,,
353502,US-6674,small_airport,Triple Joy Ranch Airport,32.39562,-97.59654,915.0,,US,US-TX,Godley,no,,,,,,,"Reimondi Ranch, Riemondi Ranch"
353503,US-6675,heliport,US Border Patrol Boulevard Heliport,32.68334,-116.29272,3688.0,,US,US-CA,Boulevard,no,,,,,,,
353504,US-6676,closed,Chimney Lake Airport,32.14539,-97.97791,1245.0,,US,US-TX,Bluff Dale,no,,,,,,,
353505,US-6677,small_airport,Western States Ranches Airport,32.03162,-98.41945,1382.0,,US,US-TX,Dublin,no,,,,,,,
353506,US-6678,heliport,Texas Health Harris Methodist Hospital Stephenville Heliport,32.22244,-98.20312,1278.0,,US,US-TX,Stephenville,no,,,,,,,
353514,US-6679,small_airport,Graham Airport,31.79212,-98.13309,1080.0,,US,US-TX,Hamilton,no,,,,,,,
353515,US-6680,small_airport,Hansen Airport,31.62353,-98.15035,1257.0,,US,US-TX,Hamilton,no,,,,,,,
353516,US-6681,small_airport,Johnston Airport,31.89036,-98.1252,1316.0,,US,US-TX,Hico,no,,,,,,,
353517,US-6682,small_airport,Jolley Airport,31.44083,-98.11833,1468.0,,US,US-TX,Evant,no,,,,,,,
353518,US-6683,small_airport,D Bar K Airport,31.36532,-97.61458,770.0,,US,US-TX,Gatesville,no,,,,,,,
353519,US-6684,small_airport,Lovejoy Airport,31.46178,-97.75589,815.0,,US,US-TX,Gatesville,no,,,,,,,
353520,US-6685,small_airport,Tyler Airport,31.76532,-97.98163,1125.0,,US,US-TX,Hico,no,,,,,,,
353521,US-6686,small_airport,Bratton Airport,31.32024,-97.89408,840.0,,US,US-TX,Gatesville,no,,,,,,,
353525,US-6687,small_airport,Earthquake Valley Glider Landing Zone,33.05897,-116.4207,2560.0,,US,US-CA,Julian,no,,,,,,,
353527,US-6688,small_airport,Coyote Canyon Airport,33.32817,-116.37135,774.0,,US,US-CA,Borrego Springs,no,,,,,,,
353528,US-6689,small_airport,Blair Valley Landing Field,33.0325,-116.40269,2540.0,,US,US-CA,Julian,no,,,,,,,
353530,US-6690,small_airport,Little Blair Valley Landing Field,33.02664,-116.3886,2730.0,,US,US-CA,Julian,no,,,,,,,
353531,US-6691,closed,Naval Auxiliary Air Station Salton Sea,33.19351,-115.86565,-59.0,,US,US-CA,Salton City,no,,,,,,,
353532,US-6692,closed,Little Dixie Airport,35.48893,-117.95616,3132.0,,US,US-CA,Inyokern,no,,,,,,,
353533,US-6693,small_airport,South Coles Levee Oilfield Airport,35.262,-119.26404,305.0,,US,US-CA,Bakersfield,no,,,,,,,
353534,US-6694,closed,Oropeza Airport,33.4381,-116.88491,1880.0,,US,US-CA,Aguanga,no,,,,,,,
353535,US-6695,heliport,Saint Andrews Abbey Heliport,34.45517,-117.87341,3635.0,,US,US-CA,Valyermo,no,,,,,,,
353536,US-6696,heliport,Hyundai Motor Group California Proving Grounds Heliport,35.05544,-118.01914,2515.0,,US,US-CA,California City,no,,,,,,,
353562,US-6697,small_airport,Hewitson-McGlishaw Ranch Airport,35.84088,-119.98173,436.0,,US,US-CA,Avenal,no,,,,,,,
353563,US-6698,closed,Badger Hill Airport,35.83793,-119.94584,390.0,,US,US-CA,Avenal,no,,,,,,,
353564,US-6699,small_airport,Stamoules Airport,36.72905,-120.47083,240.0,,US,US-CA,Mendota,no,,,,,,,
353565,US-6700,closed,Whitesbridge Airport,36.73822,-120.42358,203.0,,US,US-CA,Mendota,no,,,,,,,
353566,US-6701,small_airport,Goldenrod Airport,36.81334,-120.04077,246.0,,US,US-CA,Kerman,no,,,,,,,
353570,US-6702,closed,Airaya Airport,37.90045,-121.65536,45.0,,US,US-CA,Brentwood,no,,,,,,,
353571,US-6703,closed,McCauley Estate Airport,37.95118,-121.65034,28.0,,US,US-CA,Brentwood,no,,,,,,,
353572,US-6704,closed,Black Airport,35.98628,-120.10897,755.0,,US,US-CA,Avenal,no,,,,,,,
353573,US-6705,small_airport,Ranchita 2608 Airport,33.20531,-116.51319,4095.0,,US,US-CA,Ranchita,no,,,,26CL,,,Stevens
353574,US-6706,small_airport,Mariposa Airport,33.13499,-116.13708,208.0,,US,US-CA,Borrego Springs,no,,,,,,,
353575,US-6707,small_airport,Broadway Airport,33.10486,-116.04788,20.0,,US,US-CA,Borrego Springs,no,,,,,,,Baileys Well
353577,US-6708,closed,Mount Vernon Airport,42.93678,-89.68838,1030.0,,US,US-WI,Mount Horeb,no,,,,,,,
353579,US-6709,closed,Aero Sports Ultralightport,32.61034,-92.06481,78.0,,US,US-LA,Monroe,no,,,,,,,
353581,US-6710,closed,Hudson Airport,32.66589,-97.66445,1014.0,,US,US-TX,Aledo,no,,,,,,,
353583,US-6711,closed,Englebert Farms Airport,44.2302,-87.5966,653.0,,US,US-WI,Two Rivers,no,,,,,,,
353585,US-6712,closed,Bells Airport,43.81154,-87.75269,656.0,,US,US-WI,Sheboygan,no,,,,,,,
353592,US-6713,closed,Becks Farm Airport,38.35746,-89.36804,517.0,,US,US-IL,Nashville,no,,,,,,,
353593,US-6714,small_airport,Lone Eagle Landing Airport,37.77641,-90.2267,870.0,,US,US-MO,Sainte Genevieve,no,,,,,,,
353594,US-6715,closed,Cambridge Airport,42.98429,-88.99213,877.0,,US,US-WI,Cambridge,no,,,,,,,
353605,US-6716,small_airport,Maynard Airport,34.5386,-91.94517,228.0,,US,US-AR,England,no,,,,,,,
353606,US-6717,closed,Carl Lee Road Airport,34.52936,-91.94956,227.0,,US,US-AR,England,no,,,,,,,
353607,US-6718,small_airport,Tar Bottom Airport,34.504457,-91.939403,217.0,,US,US-AR,England,no,,,,,,,
353608,US-6719,small_airport,Coy Airport,34.489036,-91.86626,216.0,,US,US-AR,England,no,,,,,,,
353609,US-6720,small_airport,County Line Flying Services Airport,34.5467,-91.88838,215.0,,US,US-AR,England,no,,,,,,,
353610,US-6721,small_airport,Henderson Airport,34.5377,-91.8582,213.0,,US,US-AR,England,no,,,,,,,
353611,US-6722,closed,Coy East Airport,34.54551,-91.86043,212.0,,US,US-AR,England,no,,,,,,,
353612,US-6723,closed,Cross Bayou Airport,34.56457,-91.88873,225.0,,US,US-AR,England,no,,,,,,,
353613,US-6724,closed,Webb Flying Service Airport,34.54282,-91.80854,206.0,,US,US-AR,England,no,,,,,,,
353615,US-6725,small_airport,Cherry Canyon Airport,38.1198,-115.52873,5792.0,,US,US-NV,Alamo,no,,,,,,,
353616,US-6726,closed,Cedar Pipeline Ranch Airport,37.724853,-116.161559,5774.0,,US,US-NV,Alamo,no,,,,,,,
353617,US-6727,small_airport,Forest Moon Ranch Airport,38.374293,-115.170057,5233.0,,US,US-NV,Hiko,no,,,,,,,Hot Creek Butte
353618,US-6728,closed,Butterfield Springs Airport,38.444875,-115.012313,5310.0,,US,US-NV,Lund,no,,,,,,,
353619,US-6729,closed,Holt Camp Creek Airport,39.13398,-115.04551,6434.0,,US,US-NV,Ely,no,,,,,,,
353620,US-6730,small_airport,Moorman Ranch Airport,39.3668,-115.3139,6481.0,,US,US-NV,Ely,no,,,,,,,
353621,US-6731,closed,Moorman Ranch East Airport,39.35243,-115.3017,6500.0,,US,US-NV,Ely,no,,,,,,,
353678,US-6732,closed,Brown Ranch Airport,29.30368,-99.44243,920.0,,US,US-TX,Sabinal,no,,,,,,,Sabinal East
353679,US-6733,small_airport,McQuown Ranch Ultralightport,29.47239,-99.70361,1210.0,,US,US-TX,Sabinal,no,,,,,,,Howard Ranch
353680,US-6734,small_airport,Nunley Ranch Airport,29.17113,-99.49331,807.0,,US,US-TX,Sabinal,no,,,,,,,
353682,US-6735,small_airport,Dripping Springs Hollow Airport,29.51036,-99.65546,1435.0,,US,US-TX,Sabinal,no,,,,,,,
353684,US-6736,small_airport,Blanco Ranch Airport,29.52685,-99.61585,1505.0,,US,US-TX,Sabinal,no,,,,,,,
353685,US-6737,small_airport,Griffith Ranch Airport,29.58777,-99.7268,1415.0,,US,US-TX,Concan,no,,,,,,,
353686,US-6738,small_airport,Buffalo Grass Airport,32.53953,-103.80583,3509.0,,US,US-NM,Hobbs,no,,,,,,,
353687,US-6739,closed,Home Ranch Airport,39.40941,-114.50784,5952.0,,US,US-NV,Ely,no,,,,,,,
353688,US-6740,closed,Muncy Creek Ranch Airport,39.60178,-114.53586,6083.0,,US,US-NV,Ely,no,,,,,,,Eldridge Ranch
353689,US-6741,small_airport,Meadow Creek Ranch Airport,39.52462,-114.51805,5709.0,,US,US-NV,Ely,no,,,,,,,
353690,US-6742,closed,Posey Airport,32.24003,-83.69122,409.0,,US,US-GA,Unadilla,no,,,,,,,
353691,US-6743,closed,DeLoach Airport,32.16461,-83.62697,371.0,,US,US-GA,Unadilla,no,,,,,,,
353694,US-6744,small_airport,Butler Island Airport,44.82453,-73.2331,110.0,,US,US-VT,North Hero,no,,,,,,,
353722,US-6745,heliport,Miami Valley Hospital South Heliport,39.65158,-84.11314,982.0,,US,US-OH,Centerville,no,,,,,,,
353723,US-6746,heliport,Kettering Health Soin Medical Center Heliport,39.77174,-84.06381,987.0,,US,US-OH,Beavercreek,no,,,,OA35,,,
353724,US-6747,heliport,Miami Valley Hospital Jamestown Heliport,39.65559,-83.75079,1056.0,,US,US-OH,Jamestown,no,,,,,,,
353731,US-6748,small_airport,Elephant Mountain Airport,30.03411,-103.57538,4302.0,,US,US-TX,Alpine,no,,,,,,,
353732,US-6749,closed,Terlingua Ranch West Airport,29.41688,-103.51585,3156.0,,US,US-TX,Terlingua,no,,,,,,,
353733,US-6750,closed,Longhorn Ranch Airport,29.50722,-103.52682,3458.0,,US,US-TX,Terlingua,no,,,,,,,
353781,US-6751,closed,Elephant Rock Airport,29.87917,-104.26987,4395.0,,US,US-TX,Marfa,no,,,,,,,
353782,US-6752,small_airport,Carrizal Ranch Airport,29.82383,-104.06525,3738.0,,US,US-TX,Marfa,no,,,,,,,
353783,US-6753,small_airport,Los Alamos Ranch Airport,29.73997,-104.06134,3470.0,,US,US-TX,Marfa,no,,,,,,,Casa Piedra
353784,US-6754,small_airport,Skydive West Plains Airport,47.15973,-118.29638,1884.0,,US,US-WA,Ritzville,no,,,,,,,
353785,US-6755,closed,Paulina Airport,44.12733,-119.96662,3675.0,,US,US-OR,Paulina,no,,,,,,,
353786,US-6756,closed,Campbell Brothers Airport,31.41011,-91.76443,51.0,,US,US-LA,Monterey,no,,,,,,,
353787,US-6757,closed,Cypress Airport,31.42861,-91.7309,54.0,,US,US-LA,Monterey,no,,,,,,,
353788,US-6758,closed,Eloise Airport,31.44272,-91.71361,52.0,,US,US-LA,Monterey,no,,,,,,,
353789,US-6759,closed,Monterey Airport,31.45117,-91.71208,51.0,,US,US-LA,Monterey,no,,,,,,,
353790,US-6760,closed,Bayou Cross Cocodrie Airport,31.50221,-91.69527,50.0,,US,US-LA,Monterey,no,,,,,,,
353791,US-6761,closed,Burton Airstrip,31.9225,-81.56379,67.0,,US,US-GA,Hinesville,no,,,,,,,Fort Stewart
